,reference
13443,31.975951671600342
13444,79.07715958356857
13445,34.4219605922699
13446,25.713011860847473
13447,40.76429718732834
13448,73.97636717557907
13449,28.515698611736298
13450,50.01350396871567
13451,41.659248888492584
13452,41.91440373659134
13453,72.50825142860413
13454,32.645498275756836
13455,31.67387717962265
13456,62.18219304084778
13457,72.23439395427704
13458,27.578468441963196
13459,68.77393788099289
13460,61.52574402093887
13461,32.80590122938156
13462,83.56226986646652
13463,20.763646841049194
13464,52.447406589984894
13465,17.93448758125305
13466,47.30602467060089
13467,70.65383666753769
13468,27.618496894836426
13469,47.98341906070709
13470,50.32505041360855
13471,7.991930902004242
13472,73.95744454860687
13473,67.01159280538559
13474,74.2926036119461
13475,35.57633322477341
13476,82.15904307365417
13477,67.01886367797852
13478,26.79539132118225
13479,88.75562834739685
13480,47.53339236974716
13481,32.32095319032669
13482,73.8142642378807
13483,36.44168198108673
13484,58.23747104406357
13485,36.476545453071594
13486,87.35082465410233
13487,71.8349044919014
13488,30.019992768764496
13489,13.460365653038025
13490,4.1144009828567505
13491,50.92208528518677
13492,6.566334426403046
13493,54.45889091491699
13494,32.513577699661255
13495,24.506534039974213
13496,53.99738943576813
13497,34.35687065124512
13498,79.3797595500946
13499,18.59614324569702
13500,11.156988620758057
13501,34.55171501636505
13502,30.739014744758606
13503,37.379065096378326
13504,43.12852293252945
13505,57.90772217512131
13506,41.797986686229706
13507,69.74669474363327
13508,40.063220262527466
13509,49.17632567882538
13510,36.90722876787186
13511,41.671820521354675
13512,58.781871259212494
13513,44.8996097445488
13514,15.877122521400452
13515,44.415594816207886
13516,63.420439064502716
13517,50.929708778858185
13518,37.943426966667175
13519,20.906276762485504
13520,30.76037186384201
13521,42.7648041844368
13522,39.17230147123337
13523,9.656340837478638
13524,85.29384464025497
13525,47.105050444602966
13526,49.56869459152222
13527,55.2212872505188
13528,15.667153358459473
13529,71.9700379371643
13530,51.638656318187714
13531,82.96230840682983
13532,40.62980955839157
13533,78.29205971956253
13534,53.83720660209656
13535,32.59579223394394
13536,81.27602368593216
13537,66.35210728645325
13538,15.449219942092896
13539,53.02244693040848
13540,22.89667397737503
13541,26.780674636363983
13542,18.029887795448303
13543,41.68086510896683
13544,41.94134831428528
13545,41.00454479455948
13546,60.93673551082611
13547,41.84920012950897
13548,33.11448961496353
13549,7.531602740287781
13550,31.61526709794998
13551,47.52966529130936
13552,70.16139405965805
13553,75.10580629110336
13554,34.55653601884842
13555,54.75403571128845
13556,51.04852074384689
13557,19.213661193847656
13558,27.0080024600029
13559,27.018990695476532
13560,67.08906108140945
13561,10.90118545293808
13562,74.71291840076447
13563,22.907393634319305
13564,0.32894080877304077
13565,56.50152283906937
13566,86.7566848397255
13567,15.129975199699402
13568,37.371061623096466
13569,47.87705248594284
13570,26.954114198684692
13571,29.738105952739716
13572,39.96196234226227
13573,60.49198782444
13574,70.59296220541
13575,49.08208626508713
13576,61.643844068050385
13577,8.95501047372818
13578,78.70909225940704
13579,26.748235285282135
13580,41.30630397796631
13581,66.38644629716873
13582,18.305851697921753
13583,48.852717995643616
13584,48.44674926996231
13585,55.122179210186005
13586,24.94097149372101
13587,18.131840467453003
13588,91.25863021612167
13589,44.678953886032104
13590,31.762933254241943
13591,74.63002759218216
13592,68.156398832798
13593,47.88559150695801
13594,49.362995982170105
13595,57.97571641206741
13596,34.41992324590683
13597,14.35734897851944
13598,66.9045821428299
13599,54.98515468835831
13600,38.25941127538681
13601,27.804265320301056
13602,38.99565839767456
13603,40.18376451730728
13604,53.58946591615677
13605,47.73760509490967
13606,40.966584265232086
13607,79.76046133041382
13608,40.183135628700256
13609,34.58433943986893
13610,86.24365782737732
13611,67.25991839170456
13612,51.88833677768707
13613,36.195079267024994
13614,82.0172912478447
13615,55.5259091258049
13616,39.12027585506439
13617,49.78716737031937
13618,31.92562735080719
13619,51.32727336883545
13620,27.738419353961945
13621,36.659998416900635
13622,23.22299897670746
13623,84.90449798107147
13624,73.16379475593567
13625,40.490594148635864
13626,43.323910176754
13627,52.87831521034241
13628,68.79881602525711
13629,25.310546278953552
13630,47.476488173007965
13631,89.31171947717667
13632,18.21672135591507
13633,18.855968058109283
13634,75.58780097961426
13635,68.55527859926224
13636,48.193043649196625
13637,12.231556355953217
13638,71.04700285196304
13639,40.361468493938446
13640,37.35726910829544
13641,30.817143082618713
13642,21.292324006557465
13643,70.14640706777573
13644,65.0707967877388
13645,63.47420072555542
13646,36.68411123752594
13647,59.07644909620285
13648,59.598060846328735
13649,54.13964945077896
13650,35.40331691503525
13651,81.52001762390137
13652,83.27140808105469
13653,31.817219078540802
13654,56.21632260084152
13655,47.22649967670441
13656,44.56537222862244
13657,81.62000799179077
13658,11.178667962551117
13659,32.41292893886566
13660,22.23963463306427
13661,12.059405505657196
13662,54.66605019569397
13663,30.03410965204239
13664,50.865081667900085
13665,34.58650642633438
13666,52.93834608793259
13667,20.979869842529297
13668,27.485658526420593
13669,34.682253241539
13670,35.54394346475601
13671,54.730460584163666
13672,77.71538960933685
13673,54.18033003807068
13674,51.735263884067535
13675,48.230064272880554
13676,41.83256709575653
13677,74.87483191490173
13678,43.849637269973755
13679,43.47682082653046
13680,55.41250741481781
13681,64.71164870262146
13682,56.434460163116455
13683,52.25073999166489
13684,82.32032120227814
13685,72.5505947470665
13686,84.28146016597748
13687,39.22872471809387
13688,86.19581127166748
13689,64.45458149909973
13690,43.20960384607315
13691,45.99050557613373
13692,68.13241946697235
13693,81.48514598608017
13694,31.840373754501343
13695,52.10824888944626
13696,44.89295840263367
13697,55.35488027334213
13698,15.09594190120697
13699,80.44205099344254
13700,42.38455641269684
13701,8.365573525428772
13702,31.046695053577423
13703,32.539337396621704
13704,27.887636423110962
13705,27.843708395957947
13706,70.23869979381561
13707,27.906872868537903
13708,36.803806602954865
13709,43.28927439451218
13710,81.35824710130692
13711,70.89693742990494
13712,57.01037609577179
13713,61.73687046766281
13714,72.82205218076706
13715,39.44014263153076
13716,42.26072269678116
13717,51.97889643907547
13718,38.14750200510025
13719,36.66161423921585
13720,69.26651209592819
13721,43.87104159593582
13722,42.41971302032471
13723,62.45935523509979
13724,73.5544022321701
13725,84.09838378429413
13726,85.2334218621254
13727,83.01195418834686
13728,61.04978370666504
13729,49.68125754594803
13730,30.72469460964203
13731,63.006907641887665
13732,62.57611268758774
13733,45.169972598552704
13734,43.106045722961426
13735,8.224844872951508
13736,42.21841490268707
13737,46.850765228271484
13738,57.1899973154068
13739,87.98624575138092
13740,35.765687584877014
13741,27.908871293067932
13742,49.27946835756302
13743,37.00628852844238
13744,30.224568724632263
13745,40.40527820587158
13746,72.01599043607712
13747,13.315439641475677
13748,59.82813519239426
13749,50.974411845207214
13750,78.23902326822281
13751,38.02903026342392
13752,59.982716262340546
13753,41.33802908658981
13754,26.458940863609314
13755,14.888423264026642
13756,42.35819101333618
13757,72.35709583759308
13758,78.37624883651733
13759,64.90147489309311
13760,69.0245805978775
13761,33.34066200256348
13762,59.211189687252045
13763,5.9473225474357605
13764,13.169139087200165
13765,25.085336327552795
13766,39.95299381017685
13767,34.9601708650589
13768,76.89271956682205
13769,64.78823560476303
13770,78.54237025976181
13771,35.81035953760147
13772,36.04826718568802
13773,39.68730956315994
13774,32.533805429935455
13775,35.86303907632828
13776,60.46480643749237
13777,27.065331757068634
13778,91.57904130220413
13779,78.5675036907196
13780,44.786338329315186
13781,68.92958909273148
13782,79.92972469329834
13783,60.88653463125229
13784,27.122097611427307
13785,22.841191947460175
13786,26.073792934417725
13787,76.4789269566536
13788,46.22154903411865
13789,72.80536013841629
13790,50.69654703140259
13791,61.547006607055664
13792,39.84657061100006
13793,33.779965460300446
13794,40.801374435424805
13795,47.572699785232544
13796,67.19707614183426
13797,44.437440514564514
13798,13.897517740726471
13799,70.09715455770493
13800,29.51070761680603
13801,15.005389869213104
13802,2.5273693799972534
13803,67.51375031471252
13804,43.477030873298645
13805,34.57399708032608
13806,6.692826092243195
13807,46.90163505077362
13808,69.87783032655716
13809,4.8056992292404175
13810,16.55944925546646
13811,52.49489092826843
13812,54.80926209688187
13813,32.74831664562225
13814,47.402920722961426
13815,31.10146701335907
13816,9.453456461429596
13817,73.42039620876312
13818,42.51736277341843
13819,84.67415231466293
13820,20.257596135139465
13821,50.92326557636261
13822,43.348822593688965
13823,29.08176690340042
13824,40.60851138830185
13825,57.7930783033371
13826,41.69768446683884
13827,18.88616633415222
13828,39.877199709415436
13829,86.11392158269882
13830,50.14761430025101
13831,39.27193248271942
13832,18.90919727087021
13833,40.151056706905365
13834,39.012075543403625
13835,14.135006308555603
13836,58.49562257528305
13837,87.51355201005936
13838,49.94213753938675
13839,59.98112630844116
13840,58.21012806892395
13841,27.43744260072708
13842,47.86017179489136
13843,65.52665841579437
13844,79.03068506717682
13845,41.679966509342194
13846,44.87735718488693
13847,72.54382091760635
13848,48.12097054719925
13849,34.62860709428787
13850,63.185934126377106
13851,49.53072464466095
13852,37.71342605352402
13853,21.33591115474701
13854,73.74536502361298
13855,81.83930605649948
13856,68.93675208091736
13857,18.0043643116951
13858,61.35213750600815
13859,70.41386598348618
13860,48.12010955810547
13861,50.98727905750275
13862,76.15671193599701
13863,49.55762052536011
13864,42.602080941200256
13865,49.160687148571014
13866,71.5927659869194
13867,60.80215322971344
13868,30.543375730514526
13869,49.798182010650635
13870,76.5454494357109
13871,14.279373466968536
13872,7.535924196243286
13873,23.227000415325165
13874,38.39732587337494
13875,40.529590487480164
13876,15.892888069152832
13877,46.560630679130554
13878,58.68489998579025
13879,44.41994285583496
13880,72.2913379073143
13881,78.78564441204071
13882,-1.4595808386802673
13883,83.22263562679291
13884,48.476753890514374
13885,51.19474583864212
13886,25.962426364421844
13887,21.711828291416168
13888,89.63661640882492
13889,79.01168042421341
13890,74.34915274381638
13891,20.105651080608368
13892,55.406026124954224
13893,37.187497198581696
13894,48.26718610525131
13895,59.852426052093506
13896,76.24720287322998
13897,40.00856167078018
13898,22.85398143529892
13899,41.336320877075195
13900,85.1667845249176
13901,15.035332918167114
13902,44.047891080379486
13903,35.71963542699814
13904,52.77566373348236
13905,38.43321239948273
13906,3.1596274971961975
13907,52.98951655626297
13908,56.96402871608734
13909,35.17213797569275
13910,37.024541556835175
13911,8.985407292842865
13912,89.74918383359909
13913,38.27012079954147
13914,37.541717410087585
13915,33.940744042396545
13916,36.41865599155426
13917,69.85800606012344
13918,54.8429736495018
13919,84.01344978809357
13920,71.28173249959946
13921,16.639755308628082
13922,58.12707722187042
13923,79.25677716732025
13924,38.921199321746826
13925,23.146033763885498
13926,73.26596969366074
13927,24.86841309070587
13928,78.18561726808548
13929,54.13776212930679
13930,56.37518662214279
13931,48.54633665084839
13932,37.414747178554535
13933,45.42047160863876
13934,44.36016529798508
13935,58.124475836753845
13936,77.03568869829178
13937,57.157034397125244
13938,24.797821640968323
13939,32.60922455787659
13940,42.944815933704376
13941,31.012160897254944
13942,52.230489015579224
13943,27.486311197280884
13944,40.31352287530899
13945,42.1569128036499
13946,80.24648892879486
13947,16.083702087402344
13948,29.048618614673615
13949,86.9264468550682
13950,19.254912197589874
13951,36.828081488609314
13952,35.05613350868225
13953,10.334256649017334
13954,24.435780346393585
13955,52.13408696651459
13956,70.32891595363617
13957,38.10405397415161
13958,20.700737953186035
13959,22.27291041612625
13960,27.836363971233368
13961,23.971204221248627
13962,35.73597288131714
13963,72.82454484701157
13964,50.41476911306381
13965,37.64388304948807
13966,45.17148894071579
13967,42.13276797533035
13968,58.44201922416687
13969,68.66890788078308
13970,8.506970405578613
13971,64.31773269176483
13972,55.67701470851898
13973,53.85846507549286
13974,40.979657769203186
13975,30.923776626586914
13976,41.49284875392914
13977,19.76621985435486
13978,47.618586361408234
13979,29.16474759578705
13980,53.19635421037674
13981,74.34980821609497
13982,12.041380167007446
13983,7.713383972644806
13984,11.708149075508118
13985,24.445469558238983
13986,39.616531670093536
13987,37.90437549352646
13988,40.89861857891083
13989,55.20871025323868
13990,78.58949792385101
13991,25.972456574440002
13992,15.992968738079071
13993,43.02477288246155
13994,13.349823772907257
13995,47.40922009944916
13996,51.413670778274536
13997,24.45505052804947
13998,44.50015699863434
13999,22.218736350536346
14000,61.3278129696846
14001,35.26747274398804
14002,55.653044164180756
14003,32.98566281795502
14004,50.1532928943634
14005,78.99045771360397
14006,51.82433396577835
14007,46.3668497800827
14008,42.510086476802826
14009,60.90322804450989
14010,57.85497707128525
14011,29.274105966091156
14012,1.8672162294387817
14013,80.12368416786194
14014,60.89467418193817
14015,28.7079638838768
14016,75.62277406454086
14017,47.421223640441895
14018,34.4549845457077
14019,10.164884269237518
14020,72.76576262712479
14021,43.42779862880707
14022,33.15787011384964
14023,53.383374094963074
14024,30.283747375011444
14025,57.13944214582443
14026,38.19910150766373
14027,26.85054862499237
14028,83.37152552604675
14029,26.7058624625206
14030,39.81144344806671
14031,34.231088280677795
14032,38.45185983181
14033,57.62389940023422
14034,21.881689310073853
14035,36.16981905698776
14036,43.94570940732956
14037,28.848061621189117
14038,61.116106033325195
14039,60.01694864034653
14040,34.91810077428818
14041,69.93117249011993
14042,26.139843583106995
14043,76.83886516094208
14044,59.77961391210556
14045,72.22861444950104
14046,74.96045130491257
14047,35.06287717819214
14048,90.6015465259552
14049,44.58169478178024
14050,53.172581136226654
14051,47.93410402536392
14052,87.54870545864105
14053,54.020870089530945
14054,17.89713752269745
14055,34.814535677433014
14056,22.707389295101166
14057,57.687412202358246
14058,43.00999081134796
14059,6.336301803588867
14060,11.824630439281464
14061,57.591918766498566
14062,80.4839659333229
14063,48.76439160108566
14064,32.85836935043335
14065,18.405406832695007
14066,4.604189455509186
14067,54.22814565896988
14068,43.296094477176666
14069,52.28494757413864
14070,53.269236743450165
14071,8.32955026626587
14072,31.135228395462036
14073,11.296647071838379
14074,38.99431586265564
14075,38.83554357290268
14076,44.866332828998566
14077,59.02068227529526
14078,90.39529013633728
14079,33.72663575410843
14080,62.252871572971344
14081,89.20867645740509
14082,55.11219036579132
14083,63.24340492486954
14084,26.93989998102188
14085,22.755409061908722
14086,63.43852514028549
14087,31.233472406864166
14088,51.039902329444885
14089,58.995810866355896
14090,62.32583570480347
14091,42.0034561753273
14092,13.120670437812805
14093,44.597255885601044
14094,32.15838265419006
14095,55.32216590642929
14096,40.51906245946884
14097,50.54125487804413
14098,21.59376049041748
14099,59.69359481334686
14100,86.45624554157257
14101,78.20169585943222
14102,82.24132263660431
14103,29.939561009407043
14104,33.90476816892624
14105,46.675091445446014
14106,37.621317923069
14107,19.86907571554184
14108,39.24612998962402
14109,29.342106997966766
14110,34.65264344215393
14111,24.167704820632935
14112,46.84355568885803
14113,35.66629749536514
14114,74.13277351856232
14115,19.741621434688568
14116,21.227305710315704
14117,75.02716583013535
14118,43.272004425525665
14119,86.5487185716629
14120,48.961128771305084
14121,40.65162914991379
14122,75.25341218709946
14123,57.61987769603729
14124,19.35512465238571
14125,32.52835577726364
14126,26.67026400566101
14127,84.50529456138611
14128,51.20862567424774
14129,86.51060396432877
14130,18.61466407775879
14131,82.05166792869568
14132,33.938617289066315
14133,15.632533252239227
14134,17.80682522058487
14135,41.81276500225067
14136,49.91742044687271
14137,38.44702923297882
14138,75.00951910018921
14139,62.58409917354584
14140,81.8237242102623
14141,71.2460629940033
14142,86.2854483127594
14143,40.180281579494476
14144,46.31759315729141
14145,34.10819160938263
14146,39.5001956820488
14147,49.61512511968613
14148,32.87617868185043
14149,53.37147277593613
14150,44.74725288152695
14151,47.23656207323074
14152,26.039321899414062
14153,37.13819199800491
14154,49.82465207576752
14155,24.68185144662857
14156,21.881833374500275
14157,45.58417636156082
14158,53.676890790462494
14159,27.531743228435516
14160,31.50676167011261
14161,43.81677174568176
14162,18.5314462184906
14163,84.82425969839096
14164,59.163649678230286
14165,45.41356319189072
14166,62.784846007823944
14167,77.92827922105789
14168,10.641275346279144
14169,64.8746508359909
14170,73.02365297079086
14171,49.48436254262924
14172,55.54904246330261
14173,21.417473256587982
14174,37.87840539216995
14175,46.817698895931244
14176,61.003504037857056
14177,73.86179310083389
14178,44.73658990859985
14179,20.774080216884613
14180,57.290534019470215
14181,45.723504424095154
14182,89.84415179491043
14183,45.677900314331055
14184,77.05976086854935
14185,33.824695348739624
14186,32.52479410171509
14187,43.52396523952484
14188,27.895556390285492
14189,47.347456991672516
14190,23.079400539398193
14191,62.795131623744965
14192,60.497911751270294
14193,54.692474007606506
14194,50.93396931886673
14195,37.315779864788055
14196,42.24165564775467
14197,40.50078731775284
14198,75.14810365438461
14199,69.72080218791962
14200,23.695343911647797
14201,14.350986182689667
14202,53.56448554992676
14203,47.91961520910263
14204,69.36203092336655
14205,76.29078900814056
14206,67.84433281421661
14207,40.841946482658386
14208,38.38573235273361
14209,80.16162937879562
14210,89.66048139333725
14211,23.63630610704422
14212,27.83964616060257
14213,33.58272439241409
14214,54.950564444065094
14215,69.80196499824524
14216,4.284200608730316
14217,56.25008171796799
14218,38.910764932632446
14219,38.90183359384537
14220,60.33365881443024
14221,66.84815853834152
14222,23.871824085712433
14223,29.42173194885254
14224,56.97887647151947
14225,9.594568729400635
14226,67.3432948589325
14227,12.700309038162231
14228,71.34337741136551
14229,33.1634783744812
14230,25.71242594718933
14231,47.48649996519089
14232,28.98834127187729
14233,12.785892724990845
14234,23.685158669948578
14235,15.377075374126434
14236,72.02871632575989
14237,50.51455420255661
14238,79.36710220575333
14239,38.40004122257233
14240,49.14813810586929
14241,78.68827986717224
14242,79.98915988206863
14243,68.03461945056915
14244,61.39950728416443
14245,86.9719790816307
14246,21.280502200126648
14247,35.77717316150665
14248,74.46865701675415
14249,13.308275401592255
14250,10.46149730682373
14251,30.422301650047302
14252,35.77674299478531
14253,32.96312099695206
14254,30.633477091789246
14255,49.485435366630554
14256,3.889486074447632
14257,71.22277420759201
14258,37.85039573907852
14259,42.83740681409836
14260,54.94298630952835
14261,12.16384905576706
14262,73.58344566822052
14263,31.324891567230225
14264,60.63729417324066
14265,38.50040364265442
14266,32.14174038171768
14267,55.15890794992447
14268,66.9514000415802
14269,66.26603531837463
14270,5.208099901676178
14271,52.14258658885956
14272,27.93020397424698
14273,66.89997124671936
14274,28.26240825653076
14275,74.6698471903801
14276,65.0355236530304
14277,13.97623336315155
14278,14.229447722434998
14279,38.05462074279785
14280,49.33340471982956
14281,0.523486852645874
14282,31.417871296405792
14283,32.36685788631439
14284,90.00962370634079
14285,23.51315349340439
14286,62.72761368751526
14287,35.39275276660919
14288,59.36016434431076
14289,73.76301753520966
14290,36.799844622612
14291,65.72049659490585
14292,52.18332242965698
14293,64.12590861320496
14294,17.363868296146393
14295,59.98094028234482
14296,33.31577283143997
14297,64.89553570747375
14298,51.6143736243248
14299,36.63229548931122
14300,18.731419920921326
14301,47.78978383541107
14302,60.790338933467865
14303,64.97038370370865
14304,60.09063655138016
14305,38.232626378536224
14306,87.47354179620743
14307,30.972747325897217
14308,29.134522020816803
14309,40.04876238107681
14310,42.21446096897125
14311,25.140370309352875
14312,50.58892786502838
14313,19.45434468984604
14314,62.80808627605438
14315,52.71001863479614
14316,49.87232422828674
14317,79.05684667825699
14318,4.449563264846802
14319,31.271808683872223
14320,11.68697315454483
14321,49.77274167537689
14322,74.62324088811874
14323,62.47998535633087
14324,33.90138107538223
14325,47.8120111823082
14326,43.285931408405304
14327,8.102488458156586
14328,43.532492220401764
14329,73.94043523073196
14330,60.3674538731575
14331,38.31850630044937
14332,78.60198849439621
14333,75.25317507982254
14334,80.74644577503204
14335,60.35031342506409
14336,37.40359377861023
14337,76.23836976289749
14338,32.32537579536438
14339,26.808074474334717
14340,18.18626093864441
14341,39.105642676353455
14342,37.000327944755554
14343,31.609962821006775
14344,6.946333646774292
14345,52.41802006959915
14346,42.1688951253891
14347,77.9808902144432
14348,33.70751577615738
14349,28.35732674598694
14350,84.56377249956131
14351,36.940562307834625
14352,48.619693994522095
14353,26.46331799030304
14354,60.95372176170349
14355,67.47029131650925
14356,74.36693793535233
14357,32.427758276462555
14358,21.820455968379974
14359,23.7381112575531
14360,21.70031762123108
14361,49.45663797855377
14362,56.25303864479065
14363,18.460499823093414
14364,47.85922521352768
14365,50.07075971364975
14366,35.35140073299408
14367,14.52613365650177
14368,54.347006261348724
14369,18.715614557266235
14370,60.02818560600281
14371,69.95787107944489
14372,37.91171449422836
14373,65.00831001996994
14374,37.61109107732773
14375,32.69034922122955
14376,55.83024847507477
14377,13.421447932720184
14378,62.48113948106766
14379,48.67501604557037
14380,72.86121159791946
14381,52.42142504453659
14382,10.43732088804245
14383,67.55785876512527
14384,22.712089955806732
14385,54.08965927362442
14386,89.75311428308487
14387,74.93629151582718
14388,34.2578107714653
14389,60.324934899806976
14390,23.179243862628937
14391,46.17543298006058
14392,73.1838693022728
14393,54.131370544433594
14394,28.4478297829628
14395,49.491577446460724
14396,52.101215958595276
14397,75.7390810251236
14398,57.05161774158478
14399,85.73781210184097
14400,1.1712117791175842
14401,74.51292282342911
14402,80.01716858148575
14403,35.67681050300598
14404,73.17413598299026
14405,35.55202078819275
14406,42.900605499744415
14407,68.69178783893585
14408,62.61436331272125
14409,42.877877593040466
14410,35.88651978969574
14411,49.117808163166046
14412,61.51949727535248
14413,46.304525792598724
14414,66.046177983284
14415,74.16430050134659
14416,54.25754255056381
14417,45.655856251716614
14418,11.400876820087433
14419,20.61404526233673
14420,26.993276178836823
14421,82.89026296138763
14422,55.46991628408432
14423,17.238024711608887
14424,40.31059443950653
14425,24.31705391407013
14426,34.16190153360367
14427,55.502967953681946
14428,46.035055577754974
14429,62.858497619628906
14430,55.391362965106964
14431,46.83455693721771
14432,31.130555152893066
14433,92.441925406456
14434,37.836111307144165
14435,38.96138095855713
14436,53.227193772792816
14437,37.17368674278259
14438,8.197491526603699
14439,8.277473390102386
14440,69.48845094442368
14441,39.31003898382187
14442,53.59459722042084
14443,13.820733487606049
14444,33.54881823062897
14445,45.10632526874542
14446,33.590772807598114
14447,80.00064766407013
14448,71.79920345544815
14449,23.15704357624054
14450,40.367711901664734
14451,30.29478019475937
14452,17.676111817359924
14453,39.16383600234985
14454,43.965842723846436
14455,52.87761127948761
14456,89.532013297081
14457,23.023186445236206
14458,79.75409775972366
14459,50.75269287824631
14460,76.57510334253311
14461,41.97532480955124
14462,47.23672044277191
14463,77.22986698150635
14464,78.89304631948471
14465,37.429163098335266
14466,63.73960208892822
14467,37.07517856359482
14468,80.76568174362183
14469,38.862060368061066
14470,55.02387231588364
14471,86.70567411184311
14472,10.237696945667267
14473,12.296936213970184
14474,92.42645746469498
14475,77.7126379609108
14476,13.180165529251099
14477,60.429034411907196
14478,49.30696886777878
14479,74.92833769321442
14480,43.116657733917236
14481,70.97433072328568
14482,11.913323163986206
14483,17.987459897994995
14484,37.530935168266296
14485,34.02601104974747
14486,41.6106413602829
14487,71.397898375988
14488,53.8141063451767
14489,14.453577220439911
14490,10.289441585540771
14491,53.021737456321716
14492,45.13526374101639
14493,36.33421176671982
14494,38.925651490688324
14495,54.055682599544525
14496,12.83241218328476
14497,37.08044630289078
14498,30.05613821744919
14499,36.50103259086609
14500,15.672553837299347
14501,30.90380698442459
14502,46.861176788806915
14503,47.74616885185242
14504,49.11533826589584
14505,92.39948010444641
14506,31.73943328857422
14507,57.28789293766022
14508,57.08907848596573
14509,45.07098001241684
14510,59.579703629016876
14511,14.745214343070984
14512,50.84673911333084
14513,79.4204654097557
14514,17.849871695041656
14515,22.00483775138855
14516,57.1135750412941
14517,31.283588230609894
14518,49.73795801401138
14519,24.87682855129242
14520,22.045621931552887
14521,76.01110571622849
14522,83.80613195896149
14523,52.651327550411224
14524,62.120631635189056
14525,19.204781532287598
14526,28.278872311115265
14527,41.99059838056564
14528,77.37191480398178
14529,34.08111971616745
14530,56.6451780796051
14531,41.87662649154663
14532,71.16419821977615
14533,56.26827955245972
14534,49.799995720386505
14535,38.73881322145462
14536,82.07404798269272
14537,83.37589406967163
14538,51.62137854099274
14539,59.26624405384064
14540,54.07634735107422
14541,69.95899987220764
14542,37.15106523036957
14543,27.859413862228394
14544,49.210756719112396
14545,49.64362412691116
14546,66.77568405866623
14547,58.982043981552124
14548,87.36825913190842
14549,35.270740151405334
14550,34.41494035720825
14551,80.97079485654831
14552,11.205878376960754
14553,32.42169064283371
14554,70.91458070278168
14555,41.00304353237152
14556,26.028144001960754
14557,28.90516185760498
14558,84.91213685274124
14559,43.312656939029694
14560,55.64311784505844
14561,18.770346701145172
14562,50.21466916799545
14563,50.68934315443039
14564,69.0577078461647
14565,53.19950485229492
14566,23.96390652656555
14567,78.65362924337387
14568,71.89875596761703
14569,20.950977087020874
14570,84.51854085922241
14571,46.427324414253235
14572,81.71875095367432
14573,45.438513696193695
14574,52.320057690143585
14575,43.94736647605896
14576,87.39990627765656
14577,50.75839114189148
14578,39.299576580524445
14579,56.7686288356781
14580,86.37533676624298
14581,19.905354619026184
14582,7.9968883991241455
14583,37.719247460365295
14584,12.457092702388763
14585,79.83578372001648
14586,8.321532785892487
14587,42.01059800386429
14588,53.82842421531677
14589,28.518900454044342
14590,38.576727986335754
14591,86.50849533081055
14592,27.79024511575699
14593,58.910071313381195
14594,39.028459429740906
14595,6.013532876968384
14596,78.40250980854034
14597,32.451797008514404
14598,50.06622576713562
14599,0.6185530424118042
14600,30.94802325963974
14601,38.848214507102966
14602,79.46839904785156
14603,-4.55585253238678
14604,44.0951309800148
14605,83.21009355783463
14606,79.30860036611557
14607,43.35851389169693
14608,0.0886697769165039
14609,15.412089109420776
14610,39.863103568553925
14611,37.024234771728516
14612,77.47413605451584
14613,36.85137116909027
14614,86.89101415872574
14615,56.10608619451523
14616,78.20793491601944
14617,34.53790533542633
14618,81.96306186914444
14619,82.36765396595001
14620,74.91882801055908
14621,35.672943472862244
14622,60.245000183582306
14623,84.64964455366135
14624,43.294342279434204
14625,41.213422894477844
14626,38.33985131978989
14627,3.594262719154358
14628,50.8128257393837
14629,19.701773047447205
14630,41.63313329219818
14631,85.62891030311584
14632,76.17187178134918
14633,44.71859395503998
14634,42.94400405883789
14635,2.2924588918685913
14636,48.04386192560196
14637,50.2069548368454
14638,56.99678188562393
14639,40.08853816986084
14640,22.909035086631775
14641,49.661714255809784
14642,48.42831873893738
14643,49.099842846393585
14644,44.99186289310455
14645,52.2290113568306
14646,43.84270590543747
14647,46.154698610305786
14648,59.14469522237778
14649,25.30057179927826
14650,39.71320754289627
14651,36.03859692811966
14652,32.6165896654129
14653,-6.150178611278534
14654,28.02153980731964
14655,38.662061274051666
14656,11.697205007076263
14657,89.2707844376564
14658,61.63782602548599
14659,75.58314716815948
14660,29.351564466953278
14661,40.61913061141968
14662,48.24354165792465
14663,17.443341851234436
14664,19.719852209091187
14665,8.520140886306763
14666,47.43558061122894
14667,31.957829296588898
14668,47.20151102542877
14669,41.933840453624725
14670,62.071606516838074
14671,24.055564641952515
14672,61.57818329334259
14673,74.03752881288528
14674,50.277196407318115
14675,51.70858824253082
14676,36.62253028154373
14677,51.044880628585815
14678,32.54538905620575
14679,54.14125853776932
14680,27.620746612548828
14681,52.72018229961395
14682,6.757433235645294
14683,33.91439640522003
14684,51.197833776474
14685,42.37843656539917
14686,48.06343334913254
14687,48.6004758477211
14688,55.11762589216232
14689,23.243843257427216
14690,53.06254857778549
14691,29.52397632598877
14692,26.954716980457306
14693,72.56747180223465
14694,20.484522104263306
14695,44.29737150669098
14696,31.845118939876556
14697,37.91210150718689
14698,66.67333310842514
14699,32.49007898569107
14700,77.48801046609879
14701,68.36930763721466
14702,51.15679717063904
14703,8.804384410381317
14704,34.74760264158249
14705,40.05307865142822
14706,48.58739918470383
14707,54.49747395515442
14708,17.84900963306427
14709,16.705263197422028
14710,77.60517251491547
14711,49.97835010290146
14712,53.666433930397034
14713,35.81671804189682
14714,35.566150546073914
